codigo_contrato,codigo_parceiro,nome_parceiro,valor_aluguel_contrato,taxa_contrato,porcentagem_taxa_administracao,name_status,data_inicio_contrato,meses_duracao_contrato,data_desocupacao,tipo_parceiro,tipo_sistema,nome_produto,migracao,pontualizado
DF26013898NT,4IM,4IMOB IMOBILIÁRIA LTDA,"3.000,00","100,00","10,00",Ativo,12/01/2026,30,,Padrão,sistema,Smart,Nao,Sim
DF2503596NG/A,4IM,4IMOB IMOBILIÁRIA LTDA,"1.500,00","100,00","10,00",Encerrado,24/03/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF22121229P,4IM,4IMOB IMOBILIÁRIA LTDA,"4.400,00","100,00","9,00",Encerrado,20/12/2022,30,,Padrão,sistema,Smart,Nao,Sim
DF2405540PD/A,4IM,4IMOB IMOBILIÁRIA LTDA,"2.400,00","100,00","10,00",Encerrado,23/05/2024,30,,Padrão,sistema,Smart,Nao,Sim
DF2404414PO-R/A,4IM,4IMOB IMOBILIÁRIA LTDA,"1.134,78","0,00","10,00",Encerrado,09/05/2024,30,,Padrão,sistema,Smart,Nao,Sim
DF2403288A,4IM,4IMOB IMOBILIÁRIA LTDA,"2.100,00","100,00","10,00",Encerrado,22/03/2024,30,,Padrão,sistema,Smart,Nao,Sim
DF2303426P,4IM,4IMOB IMOBILIÁRIA LTDA,"1.000,00","100,00","10,00",Encerrado,28/03/2023,30,06/05/2024,Padrão,sistema,Smart,Nao,Sim
DF2503583NG/A,4IM,4IMOB IMOBILIÁRIA LTDA,"6.000,00","30,00","10,00",Pausado,17/03/2025,30,,Padrão,sistema,Smart,Nao,Sim
LOP260404980AD,,888 GESTAO EMPRESARIAL LTDA,"1.200,00","0,00","10,00",Ativo,08/05/2026,30,,,sistema,Smart,Nao,Sim
PC26024137TD,,888 GESTAO EMPRESARIAL LTDA,"2.750,00","100,00","10,00",Ativo,12/02/2026,30,,,sistema,Smart,Nao,Sim
PC26013882XD,,888 GESTAO EMPRESARIAL LTDA,"1.000,00","100,00","10,00",Pausado,13/01/2026,30,,,sistema,Smart,Nao,Sim
PC26013993TD,,888 GESTAO EMPRESARIAL LTDA,"6.000,00","100,00","10,00",Ativo,14/02/2026,36,,,sistema,Smart,Nao,Sim
PC25082830NGOD/A,,888 GESTAO EMPRESARIAL LTDA,"2.500,00","100,00","10,00",Ativo,09/09/2025,36,,,sistema,Smart,Nao,Sim
888 GESTÃO,,888 GESTAO EMPRESARIAL LTDA,"10,00","0,00","0,00",Ativo,28/07/2025,30,,,sistema,Full,Nao,Sim
M-LOP2501005L,,888 GESTAO EMPRESARIAL LTDA,"7.000,00","100,00","6,00",Ativo,20/01/2025,60,,,sistema,Smart,Sim,NÃ£o
M-LOP2506004X,,888 GESTAO EMPRESARIAL LTDA,"2.300,00","100,00","10,00",Ativo,30/06/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LOP2505003X,,888 GESTAO EMPRESARIAL LTDA,"3.000,00","100,00","10,00",Ativo,20/05/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LOP2401002L,,888 GESTAO EMPRESARIAL LTDA,"1.500,00","100,00","10,00",Ativo,10/01/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOP2505001X,,888 GESTAO EMPRESARIAL LTDA,"4.500,00","100,00","7,00",Ativo,05/05/2025,36,,,sistema,Smart,Sim,NÃ£o
SP2207613P-R,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.200,00","100,00","8,00",Ativo,25/07/2022,30,,Padrão,sistema,Smart,Nao,Sim
M-SP2501044,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.500,00","100,00","8,00",Ativo,15/12/2024,30,,Padrão,sistema,Full,Nao,NÃ£o
M-SP2501043,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.600,00","100,00","8,00",Ativo,23/10/2024,60,,Padrão,sistema,Full,Nao,NÃ£o
M-SP24121602,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.400,00","100,00","8,00",Ativo,06/12/2024,24,,Padrão,sistema,Full,Sim,NÃ£o
SP24101321A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.000,00","100,00","8,00",Ativo,23/10/2024,30,,Padrão,sistema,Full,Nao,Sim
SP24091188T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.600,00","100,00","8,00",Ativo,03/10/2024,30,,Padrão,sistema,Full,Nao,Sim
SP2408998T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.800,00","100,00","6,00",Ativo,27/08/2024,30,,Padrão,sistema,Full,Nao,Sim
M-SP2407045,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.265,00","100,00","7,00",Ativo,24/10/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407039,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.359,91","100,00","8,00",Ativo,30/09/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407037,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.400,00","100,00","8,00",Ativo,12/01/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407027,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.450,00","100,00","8,00",Ativo,15/01/2024,36,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407025,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.737,53","100,00","7,00",Ativo,25/01/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407023,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.000,00","100,00","8,00",Ativo,08/01/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407016,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.600,00","100,00","8,00",Ativo,10/11/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407009,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.367,15","0,00","8,00",Ativo,04/04/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407008,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.810,00","0,00","7,00",Ativo,07/08/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407006,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.650,00","100,00","6,00",Ativo,20/10/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP26013975F,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"4.500,00","100,00","6,00",Ativo,13/11/2025,36,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25123730C,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"4.246,00","100,00","8,00",Ativo,15/11/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25113651X,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","8,00",Ativo,20/10/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25113643L,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"5.000,00","100,00","8,00",Ativo,20/10/2025,36,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25113631L,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.500,00","100,00","7,00",Ativo,18/11/2025,60,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP2407040,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.933,60","0,00","8,00",Ativo,20/10/2023,30,,Padrão,sistema,Full,Sim,Tombamento
NM-SP25093042F,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.960,45","100,00","8,00",Ativo,15/08/2025,18,,Padrão,sistema,Full,Sim,NÃ£o
A-1 ASSOCIATE,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"10,00","0,00","0,00",Ativo,08/06/2021,0,,Padrão,sistema,Full,Nao,Sim
SP25082936T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"6.500,00","100,00","8,00",Ativo,01/09/2025,30,,Padrão,sistema,Full,Nao,Sim
SP25082839T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.200,00","100,00","7,00",Ativo,25/08/2025,30,,Padrão,sistema,Full,Nao,Sim
NM-SP25072660X,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"5.500,00","100,00","6,50",Ativo,02/07/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25072611L,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.000,00","100,00","8,00",Ativo,13/06/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25072600C,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.650,00","100,00","8,00",Ativo,03/07/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
S-SP2109649A/1,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.714,69","100,00","8,00",Ativo,15/09/2021,30,,Padrão,sistema,Smart,Nao,Sim
S-SP2110738X/1,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"847,20","100,00","8,00",Ativo,07/11/2021,30,,Padrão,sistema,Smart,Nao,Sim
SP2405589T-R,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.800,00","100,00","8,00",Ativo,01/06/2024,30,,Padrão,sistema,Smart,Nao,Sim
SP2405560NGD,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"4.870,00","100,00","8,00",Ativo,01/06/2024,30,,Padrão,sistema,Smart,Nao,Sim
SP2402210A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"6.560,00","100,00","8,00",Ativo,11/03/2024,30,,Padrão,sistema,Smart,Nao,Sim
SP2301006P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.000,00","100,00","9,00",Ativo,10/01/2023,30,,Padrão,sistema,Smart,Nao,Sim
NM-SP2407034,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.557,19","0,00","8,00",Pausado,18/08/2023,30,,Padrão,sistema,Full,Sim,Tombamento
NM-SP2407024,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.222,58","0,00","8,00",Pausado,20/12/2022,30,,Padrão,sistema,Full,Sim,Tombamento
NM-SP2407015,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.494,45","0,00","8,00",Pausado,05/01/2024,30,,Padrão,sistema,Full,Sim,Tombamento
SP25072746A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.000,00","100,00","8,00",Pausado,04/08/2025,30,,Padrão,sistema,Full,Nao,Sim
NM-SP25062505T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.800,00","100,00","8,00",Pausado,23/05/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2503526C,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.300,00","100,00","8,00",Pausado,28/02/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2410007,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","8,00",Pausado,11/06/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
S-SP2112937A/1,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.160,04","100,00","9,00",Encerrado,03/01/2022,30,30/09/2024,Padrão,sistema,Smart,Nao,Sim
SP24101229T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.900,00","100,00","8,00",Encerrado,10/10/2024,30,,Padrão,sistema,Full,Nao,Sim
M-SP2410003,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.854,84","100,00","7,00",Encerrado,07/07/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407035,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.400,00","0,00","7,00",Encerrado,20/07/2022,30,13/09/2024,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407032,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.766,15","100,00","8,00",Encerrado,15/06/2023,30,14/08/2024,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407020,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","8,00",Encerrado,10/01/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407019,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.750,00","100,00","8,00",Encerrado,10/08/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407018,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.800,00","100,00","8,00",Encerrado,18/08/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407004,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.700,00","100,00","8,00",Encerrado,01/11/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407002,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.536,75","100,00","8,00",Encerrado,03/07/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
SP25062503T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.000,00","100,00","8,00",Encerrado,01/07/2025,30,,Padrão,sistema,Full,Nao,Sim
SP2208724P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.000,00","100,00","9,00",Encerrado,01/09/2022,30,07/03/2024,Padrão,sistema,Smart,Nao,Sim
SP2209812P-R,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.850,00","100,00","9,00",Encerrado,10/09/2022,30,22/07/2024,Padrão,sistema,Smart,Nao,Sim
SP2207636P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","8,00",Encerrado,01/08/2022,30,05/03/2024,Padrão,sistema,Smart,Nao,Sim
SP2207595P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"9.250,00","100,00","8,00",Encerrado,08/08/2022,30,,Padrão,sistema,Smart,Nao,Sim
NM-SP25051052X,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.215,00","100,00","8,00",Ativo,03/04/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2503725C,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.500,00","100,00","8,00",Ativo,14/03/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2502489X,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.350,00","100,00","8,00",Ativo,26/02/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
SP2502428NGO/A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.943,00","100,00","8,00",Ativo,26/03/2025,30,,Padrão,sistema,Full,Nao,Sim
M-SP2502364,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.800,00","100,00","8,00",Ativo,03/02/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2501164,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"4.500,00","100,00","7,00",Ativo,24/01/2025,30,,Padrão,sistema,Full,Nao,NÃ£o
SP24101274S,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.850,76","100,00","8,00",Pausado,15/10/2024,30,,Padrão,sistema,Full,Nao,Sim
M-SP2410006,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.000,00","100,00","8,00",Pausado,01/06/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2410005,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.400,00","100,00","7,00",Pausado,01/04/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2410004,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.100,00","100,00","8,00",Pausado,03/07/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2410002,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.085,19","100,00","8,00",Pausado,15/08/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2410001,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.293,71","100,00","7,00",Pausado,11/09/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407055,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.314,74","100,00","8,00",Pausado,08/03/2022,0,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407054,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.400,00","100,00","8,00",Pausado,26/08/2023,0,24/10/2024,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407053,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.894,86","100,00","8,00",Pausado,22/12/2022,0,,Padrão,sistema,Full,Sim,NÃ£o
SP24091096A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.155,00","100,00","8,00",Pausado,12/09/2024,30,,Padrão,sistema,Full,Nao,Sim
M-SP2407052,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.778,54","100,00","8,00",Pausado,31/01/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407051,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.000,00","100,00","9,00",Pausado,30/11/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407050,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.800,00","100,00","8,00",Pausado,04/09/2023,30,13/09/2024,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407049,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.300,00","50,00","8,00",Pausado,08/02/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407048,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.500,00","100,00","8,00",Pausado,15/02/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407047,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.350,00","100,00","8,00",Pausado,10/03/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407046,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.000,00","100,00","8,00",Pausado,27/02/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407044,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.673,74","100,00","8,00",Pausado,13/09/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407043,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.363,19","100,00","8,00",Pausado,31/01/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407041,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","9,00",Pausado,15/10/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407040,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.850,00","100,00","8,00",Pausado,20/10/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407038,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.950,00","100,00","8,00",Pausado,04/04/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407036,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"5.000,00","0,00","7,00",Pausado,30/12/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407034,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","8,00",Pausado,18/08/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407033,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.500,00","100,00","7,00",Pausado,25/03/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407031,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.351,09","100,00","8,00",Pausado,20/04/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407042,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.300,00","100,00","8,00",Pausado,12/08/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407030,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.662,88","100,00","9,00",Pausado,11/06/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
SP2408933NG,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.070,74","100,00","8,00",Pausado,10/08/2024,30,,Padrão,sistema,Full,Nao,Sim
M-SP2407028,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.580,00","100,00","8,00",Pausado,14/12/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407026,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.350,00","100,00","8,00",Pausado,10/02/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407024,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.157,97","100,00","8,00",Pausado,20/12/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407022,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.800,00","0,00","8,00",Pausado,18/10/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407021,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"973,00","50,00","8,00",Pausado,15/09/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407017,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.529,13","100,00","6,00",Pausado,15/02/2020,60,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407015,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.494,45","50,00","8,00",Pausado,05/01/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407014,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.250,00","100,00","10,00",Pausado,05/12/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407013,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.639,20","100,00","8,00",Pausado,10/07/2023,30,06/09/2024,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407012,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.600,00","100,00","8,00",Pausado,29/06/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407011,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.400,00","100,00","8,00",Pausado,10/06/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407010,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.800,00","50,00","9,00",Pausado,08/09/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-PR2407007,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.741,65","50,00","8,00",Pausado,07/06/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407005,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.450,00","100,00","8,00",Pausado,21/11/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407003,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.024,50","100,00","8,00",Pausado,05/07/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407001,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","8,00",Pausado,02/10/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
SP2209850A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.500,00","100,00","7,00",Encerrado,21/09/2022,30,,Padrão,sistema,Smart,Nao,Sim
SP2209856P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.550,00","100,00","7,00",Encerrado,01/10/2022,30,21/12/2023,Padrão,sistema,Smart,Nao,Sim
NM-SP26034331L,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.700,00","100,00","8,00",Ativo,14/02/2026,30,,Padrão,sistema,Full,Sim,NÃ£o
SP2305676P/C,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.700,00","100,00","8,00",Pausado,19/05/2023,30,09/09/2024,Padrão,sistema,Smart,Nao,Sim
SP2303427P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.236,00","100,00","9,00",Pausado,01/04/2023,30,,Padrão,sistema,Smart,Nao,Sim
SP2301013A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"930,00","100,00","9,00",Pausado,09/01/2023,30,31/07/2023,Padrão,sistema,Smart,Nao,Sim
SP2208666P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","9,00",Pausado,08/08/2022,30,,Padrão,sistema,Smart,Nao,Sim
SP2207589P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.400,00","100,00","8,00",Pausado,29/07/2022,30,12/09/2023,Padrão,sistema,Smart,Nao,Sim
SP2207591P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"7.115,00","100,00","8,00",Pausado,18/07/2022,30,26/01/2023,Padrão,sistema,Smart,Nao,Sim
SP2207580P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.450,00","100,00","7,00",Pausado,12/07/2022,30,,Padrão,sistema,Smart,Nao,Sim
SP2205473P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.000,00","100,00","8,00",Pausado,31/05/2022,30,05/05/2023,Padrão,sistema,Smart,Nao,Sim
SP2206501P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.100,00","100,00","8,00",Pausado,10/06/2022,30,,Padrão,sistema,Smart,Nao,Sim
SP2205417P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.500,00","100,00","9,00",Pausado,12/05/2022,30,08/03/2024,Padrão,sistema,Smart,Nao,Sim
CB2405556NTO,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.300,00","100,00","10,00",Pausado,23/05/2024,30,,,sistema,Smart,Nao,Sim
CB2404462NT,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"1.350,00","100,00","10,00",Pausado,04/05/2024,30,,,sistema,Smart,Nao,Sim
CB24081049NGO,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"2.000,00","100,00","10,00",Ativo,04/09/2024,30,,,sistema,Smart,Nao,Sim
CB2408927NGO,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.000,00","100,00","10,00",Ativo,12/08/2024,30,,,sistema,Smart,Nao,Sim
CB2405564NGO,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.400,00","100,00","10,00",Ativo,27/05/2024,30,,,sistema,Smart,Nao,Sim
CB2403329A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"4.300,00","100,00","10,00",Ativo,01/04/2024,30,,,sistema,Smart,Nao,Sim
CB26013938NTOD,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"2.200,00","100,00","10,00",Ativo,16/01/2026,30,,,sistema,Smart,Nao,Sim
CB25062491NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"1.600,00","100,00","10,00",Ativo,28/06/2025,30,,,sistema,Smart,Nao,Sim
CB25062325NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"2.650,00","100,00","10,00",Ativo,09/06/2025,30,,,sistema,Smart,Nao,Sim
CB25052066NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"1.300,00","70,00","10,00",Ativo,02/06/2025,30,,,sistema,Smart,Nao,Sim
CB25051096NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"4.100,00","30,00","5,00",Ativo,11/05/2025,30,,,sistema,Smart,Nao,Sim
CB25051061NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"4.000,00","100,00","10,00",Ativo,07/05/2025,30,,,sistema,Smart,Nao,Sim
CB2504872NAO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.300,00","100,00","10,00",Ativo,16/04/2025,30,,,sistema,Smart,Nao,Sim
CB2503613NAO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"1.650,00","100,00","10,00",Ativo,22/03/2025,30,,,sistema,Smart,Nao,Sim
CB2501162NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.000,00","100,00","10,00",Ativo,25/01/2025,30,,,sistema,Smart,Nao,Sim
CB24111351T,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.800,00","50,00","10,00",Ativo,07/11/2024,30,,,sistema,Smart,Nao,Sim
